Obra;Bloco;Unidade;Empresa;SituacaoUnidade;DataVenda;ValorVenda;DataLiberacaoChaves;FormaPagamento;FaseIncorporacao;DataCessao;DataDesembolso;DataEntregaInicial;DataHabiteSe;StatusDistrato;DataChaves;IndicePreChaves;IndicePosChaves;DebitoAutomatico;SaldoDevedor;DiasAtraso;ValorAtraso;TotalAtraso;CRM_ProcessamentoPendente;CRM_Operacao;CRM_PosicaoFinanceiraId;CreatedOn;ModifiedOn;DataPrevisaoEntrega;ValorPago;ValorPagoAtualizado;TipoPagamento;DataQuitacao;ValorQuitacao;LR_TipoContrato;LR_Saldo;LR_DataVencimento;LR_Codigo;LR_DataRenegociacao;PCVF_SaldoDevedor;PCVF_TotalAtraso;PCVU_SaldoDevedor;PCVU_TotalAtraso;PCVP_SaldoDevedor;PCVP_TotalAtraso;DEC_SaldoDevedor;DEC_TotalAtraso;MOD_SaldoDevedor;MOD_TotalAtraso;LIG_SaldoDevedor;LIG_TotalAtraso;TCS_SaldoDevedor;TCS_TotalAtraso;LOT_SaldoDevedor;LOT_TotalAtraso;CRM_ProcessamentoPendenteRepasse;ValorTotalReceberObras;ValorParcelaChaves;ValorTotalPosObra;DataUltimaPrestacaoPaga;DataUltimaAlteracao
175;1;1502;28;Q ;2011-03-15 00:00:00.000;604700.02;2012-09-12 00:00:00.000;3;0;NULL;2011-04-08 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;80777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:42.100;2016-05-17 02:30:00.850;2012-08-31 00:00:00.000;-598522.22;-838566.84;PCV;2011-09-15 00:00:00.000;273322.22;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;1503;28;Q ;2010-07-23 00:00:00.000;621481.38;2012-10-26 00:00:00.000;3;0;NULL;2010-08-20 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;7F777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:42.107;2016-05-17 02:30:00.857;2012-08-31 00:00:00.000;-646409.75;-893051.81;PCV;2012-10-15 00:00:00.000;2654.28;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;1504;28;Q ;2009-10-15 00:00:00.000;707701.85;2012-09-26 00:00:00.000;2;0;NULL;2010-02-28 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;7E777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:42.120;2016-05-17 02:30:00.870;2012-08-31 00:00:00.000;-845296.61;-1113579.84;REP;2012-09-11 00:00:00.000;457000.00;REP;0.00;2013-02-17 00:00:00.000;1E+12;2012-09-27 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;91;36;28;Q ;2010-01-13 00:00:00.000;14400.00;2013-02-25 00:00:00.000;3;0;NULL;2010-01-31 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;A8496056-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:42.133;2016-05-17 02:30:00.880;2012-08-31 00:00:00.000;-14400.00;-22432.35;PCV;2010-01-19 00:00:00.000;14400.00;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;91;50;28;Q ;2013-11-01 00:00:00.000;20000.00;NULL;3;0;NULL;2013-11-25 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2013-11-01 00:00:00.000;IGPM2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;A7496056-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:42.140;2016-05-17 02:30:00.890;2012-08-31 00:00:00.000;-20000.00;-24376.94;PCV;2013-10-23 00:00:00.000;20000.00;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
176;1;101;881;Q ;2011-01-01 00:00:00.000;448684.00;NULL;0;0;NULL;2011-01-21 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2011-01-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;EA0E1276-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:25.150;2014-11-24 18:04:25.150;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;102;881;Q ;2009-09-01 00:00:00.000;384904.81;NULL;0;0;NULL;2009-09-30 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2010-05-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;EB0E1276-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:25.230;2014-11-24 18:04:25.230;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;103;881;Q ;2009-08-01 00:00:00.000;379032.22;NULL;0;0;NULL;2009-09-30 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2010-05-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;EC0E1276-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:25.283;2014-11-24 18:04:25.283;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;104;881;Q ;2009-08-01 00:00:00.000;386326.25;NULL;0;0;NULL;2009-09-30 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2010-05-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;ED0E1276-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:25.337;2014-11-24 18:04:25.337;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;201;881;Q ;2009-09-01 00:00:00.000;349692.00;NULL;0;0;NULL;2009-09-30 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2010-05-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;EE0E1276-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:25.387;2014-11-24 18:04:25.387;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;202;881;Q ;2010-10-01 00:00:00.000;588081.88;2011-05-18 00:00:00.000;1;0;NULL;2010-11-17 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;EF0E1276-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:25.430;2014-12-31 03:10:33.477;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;203;881;Q ;2011-10-01 00:00:00.000;432000.00;NULL;0;0;NULL;2011-11-14 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2011-10-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;F00E1276-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:25.480;2014-11-24 18:04:25.480;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;204;881;Q ;2011-08-01 00:00:00.000;427500.00;NULL;0;0;NULL;2011-08-12 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2011-08-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;F10E1276-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:25.553;2014-11-24 18:04:25.553;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;301;881;Q ;2009-10-03 00:00:00.000;436800.00;NULL;0;0;NULL;2009-12-30 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2010-05-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;F20E1276-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:25.640;2014-11-24 18:04:25.640;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;302;881;Q ;2010-08-01 00:00:00.000;441350.00;NULL;0;0;NULL;2010-09-13 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;1;2010-08-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;F30E1276-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:25.717;2014-11-24 18:04:25.717;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;303;881;Q ;2011-06-01 00:00:00.000;446500.00;NULL;0;0;NULL;2011-07-29 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2011-06-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;F40E1276-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:25.770;2014-11-24 18:04:25.770;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;304;881;Q ;2007-09-01 00:00:00.000;368000.00;NULL;0;0;NULL;2009-09-30 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2010-05-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;F50E1276-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:25.853;2014-11-24 18:04:25.853;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;401;881;Q ;2009-09-01 00:00:00.000;368525.79;2010-12-06 00:00:00.000;1;0;NULL;2009-09-30 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2010-05-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;F60E1276-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:25.917;2019-03-15 01:05:57.843;2009-10-10 00:00:00.000;-789258.63;-1069342.06;ALF;2019-03-13 00:00:00.000;15794.62;ALF;0.00;2016-12-16 00:00:00.000;1E+12;2016-12-26 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;2019-03-13 00:00:00.000;2016-12-26 00:00:00.000
176;1;402;881;Q ;2009-09-01 00:00:00.000;339342.76;NULL;0;0;NULL;2009-09-30 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2010-05-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;F70E1276-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:25.997;2014-11-24 18:04:25.997;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;403;881;Q ;2011-10-01 00:00:00.000;447534.00;NULL;0;0;NULL;2011-10-25 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2011-10-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;F80E1276-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:26.050;2014-11-24 18:04:26.050;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;404;881;Q ;2010-05-01 00:00:00.000;477867.79;2010-10-29 00:00:00.000;1;0;NULL;2010-06-15 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2010-05-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;FB0E1276-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:26.107;2014-11-24 18:04:26.107;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;501;881;Q ;2007-11-01 00:00:00.000;383923.81;NULL;0;0;NULL;2009-09-30 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2010-05-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;FC0E1276-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:26.153;2014-11-24 18:04:26.153;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;502;881;Q ;2009-09-01 00:00:00.000;416471.42;NULL;0;0;NULL;2009-09-30 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2010-05-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;FD0E1276-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:26.200;2014-11-24 18:04:26.200;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;503;881;Q ;2011-11-01 00:00:00.000;451515.00;NULL;0;0;NULL;2011-11-11 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2011-11-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;FE0E1276-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:26.240;2014-11-24 18:04:26.240;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;504;881;Q ;2011-05-01 00:00:00.000;445000.00;NULL;0;0;NULL;2011-06-07 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2011-05-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;D3CB1970-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:26.293;2014-11-24 18:04:26.293;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;601;881;Q ;2010-01-06 00:00:00.000;412527.57;NULL;0;0;NULL;2010-04-12 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2010-05-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;D4CB1970-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:26.343;2014-11-24 18:04:26.343;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;602;881;Q ;2009-09-01 00:00:00.000;419250.06;NULL;0;0;NULL;2009-09-30 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2010-05-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;D5CB1970-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:26.390;2014-11-24 18:04:26.390;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;603;881;Q ;2011-09-29 00:00:00.000;432000.00;2012-05-29 00:00:00.000;3;0;NULL;2011-11-14 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2011-11-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;D6CB1970-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:26.427;2015-07-28 02:49:13.177;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;604;881;Q ;2011-06-01 00:00:00.000;427500.00;NULL;0;0;NULL;2011-07-06 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2011-06-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;D7CB1970-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:26.470;2014-11-24 18:04:26.470;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;701;881;Q ;2009-09-01 00:00:00.000;409871.22;NULL;0;0;NULL;2009-09-30 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2010-05-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;D8CB1970-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:26.510;2014-11-24 18:04:26.510;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;702;881;Q ;2009-03-01 00:00:00.000;440391.99;NULL;0;0;NULL;2009-09-30 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2010-05-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;D9CB1970-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:26.543;2014-11-24 18:04:26.543;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;703;881;Q ;2009-04-01 00:00:00.000;751978.19;NULL;0;0;NULL;2009-09-30 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2010-05-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;DACB1970-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:26.580;2014-11-24 18:04:26.580;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;704;881;Q ;2009-09-01 00:00:00.000;431810.97;NULL;0;0;NULL;2009-09-30 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2010-05-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;DBCB1970-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:26.610;2014-11-24 18:04:26.610;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;801;881;Q ;2010-02-05 00:00:00.000;438750.00;NULL;0;0;NULL;2010-03-11 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2010-05-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;DCCB1970-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:26.640;2014-11-24 18:04:26.640;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;802;881;Q ;2009-09-01 00:00:00.000;436469.43;NULL;0;0;NULL;2009-09-30 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2010-05-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;DDCB1970-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:26.683;2014-11-24 18:04:26.683;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;803;881;Q ;2010-10-01 00:00:00.000;465000.00;NULL;0;0;NULL;2010-11-30 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;DECB1970-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:26.717;2014-11-24 18:04:26.717;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;804;881;Q ;2011-07-11 00:00:00.000;439650.00;NULL;0;0;NULL;2011-07-29 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2011-08-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;DFCB1970-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:26.750;2014-11-24 18:04:26.750;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;901;881;Q ;2009-09-01 00:00:00.000;389039.28;NULL;0;0;NULL;2009-09-30 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2010-05-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;E0CB1970-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:26.780;2014-11-24 18:04:26.780;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
176;1;902;881;Q ;2009-09-01 00:00:00.000;346861.99;NULL;0;0;NULL;2009-09-30 00:00:00.000;2009-10-10 00:00:00.000;2010-04-20 00:00:00.000;NULL;2010-05-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;E1CB1970-C76E-E411-B2D5-001DD8300006;2014-11-24 18:04:26.813;2014-11-24 18:04:26.813;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
